"state","place","zcta","stab","PlaceName","ZIPName","pop20","afact"
"State code","Place code","ZIP census tabulation area","State abbr.","Place name","ZIP Code name","Total population (2020 Census)","place-to-zcta allocation factor"
"48","27744","78584","TX","Fronton CDP, TX","Roma, TX",172,1 
"48","27748","78584","TX","Fronton Ranchettes CDP, TX","Roma, TX",174,1 
"48","27768","76641","TX","Frost city, TX","Frost, TX",620,1 
"48","27804","75127","TX","Fruitvale city, TX","Fruitvale, TX",476,1 
"48","27876","77406","TX","Fulshear city, TX","Richmond, TX",532,0.0316 
"48","27876","77441","TX","Fulshear city, TX","Fulshear, TX",16324,0.9684 
"48","27888","78358","TX","Fulton town, TX","Fulton, TX (PO boxes)",1137,0.7466 
"48","27888","78382","TX","Fulton town, TX","Rockport, TX",386,0.2534 
"48","27972","79738","TX","Gail CDP, TX","Gail, TX",249,1 
"48","27984","76240","TX","Gainesville city, TX","Gainesville, TX",17389,0.9997 
"48","27984","76241","TX","Gainesville city, TX","Gainesville, TX (PO boxes)",5,0.0003 
"48","27996","77015","TX","Galena Park city, TX","Houston, TX",1113,0.1036 
"48","27996","77547","TX","Galena Park city, TX","Galena Park, TX",9627,0.8964 
"48","28008","75764","TX","Gallatin city, TX","Gallatin, TX (PO boxes)",178,0.5545 
"48","28008","75766","TX","Gallatin city, TX","Jacksonville, TX",28,0.0872 
"48","28008","75785","TX","Gallatin city, TX","Rusk, TX",115,0.3583 
"48","28068","77550","TX","Galveston city, TX","Galveston, TX",24247,0.4516 
"48","28068","77551","TX","Galveston city, TX","Galveston, TX",22677,0.4223 
"48","28068","77554","TX","Galveston city, TX","Galveston, TX",6762,0.1259 
"48","28068","77555","TX","Galveston city, TX","Galveston, TX",9,0.0002 
"48","28080","77962","TX","Ganado city, TX","Ganado, TX",1975,1 
"48","28128","78584","TX","Garceno CDP, TX","Roma, TX",440,1 
"48","28152","78547","TX","Garciasville CDP, TX","Garciasville, TX (PO boxes)",43,1 
"48","28176","79739","TX","Garden City CDP, TX","Garden City, TX",334,1 
"48","28200","79758","TX","Gardendale CDP, TX","Gardendale, TX",2020,1 
"48","28248","78266","TX","Garden Ridge city, TX","San Antonio, TX",4186,1 
"48","28320","78612","TX","Garfield CDP, TX","Cedar Creek, TX",536,0.2937 
"48","28320","78617","TX","Garfield CDP, TX","Del Valle, TX",1289,0.7063 
"48","29000","75040","TX","Garland city, TX","Garland, TX",64035,0.2603 
"48","29000","75041","TX","Garland city, TX","Garland, TX",32219,0.131 
"48","29000","75042","TX","Garland city, TX","Garland, TX",39148,0.1591 
"48","29000","75043","TX","Garland city, TX","Garland, TX",63832,0.2595 
"48","29000","75044","TX","Garland city, TX","Garland, TX",46087,0.1873 
"48","29000","75048","TX","Garland city, TX","Sachse, TX",682,0.0028 
"48","29000","75098","TX","Garland city, TX","Wylie, TX",15,0.0001 
"48","29012","76088","TX","Garner CDP, TX","Weatherford, TX",397,1 
"48","29036","75119","TX","Garrett town, TX","Ennis, TX",763,0.9204 
"48","29036","75152","TX","Garrett town, TX","Palmer, TX",66,0.0796 
"48","29060","75946","TX","Garrison city, TX","Garrison, TX",789,1 
"48","29096","77442","TX","Garwood CDP, TX","Garwood, TX",510,1 
"48","29108","75643","TX","Gary City town, TX","Gary, TX",335,1 
"48","29114","78582","TX","Garza-Salinas II CDP, TX","Rio Grande City, TX",651,1 
"48","29168","76528","TX","Gatesville city, TX","Gatesville, TX",9936,0.6158 
"48","29168","76596","TX","Gatesville city, TX","Gatesville, TX",1159,0.0718 
"48","29168","76597","TX","Gatesville city, TX","Gatesville, TX",3233,0.2004 
"48","29168","76598","TX","Gatesville city, TX","Gatesville, TX",440,0.0273 
"48","29168","76599","TX","Gatesville city, TX","Gatesville, TX",1367,0.0847 
"48","29216","77857","TX","Gause CDP, TX","Gause, TX (PO boxes)",275,1 
"48","29336","78626","TX","Georgetown city, TX","Georgetown, TX",27439,0.4085 
"48","29336","78628","TX","Georgetown city, TX","Georgetown, TX",21703,0.3231 
"48","29336","78633","TX","Georgetown city, TX","Georgetown, TX",18034,0.2685 
"48","29348","78022","TX","George West city, TX","George West, TX",2171,1 
"48","29384","78155","TX","Geronimo CDP, TX","Seguin, TX",1097,1 
"48","29408","76691","TX","Gholson city, TX","West, TX",8,0.0064 
"48","29408","76705","TX","Gholson city, TX","Waco, TX",1242,0.9936 
"48","29432","78942","TX","Giddings city, TX","Giddings, TX",4969,1 
"48","29564","75644","TX","Gilmer city, TX","Gilmer, TX",4191,0.8654 
"48","29564","75645","TX","Gilmer city, TX","Gilmer, TX",652,0.1346 
"48","29612","79518","TX","Girard CDP, TX","Girard, TX",53,1 
"48","29660","75647","TX","Gladewater city, TX","Gladewater, TX",6134,1 
"48","29732","79014","TX","Glazier CDP, TX","Canadian, TX",60,1 
"48","29840","75154","TX","Glenn Heights city, TX","Red Oak, TX",15819,1 
"48","29876","76043","TX","Glen Rose city, TX","Glen Rose, TX",2614,0.9831 
"48","29876","76077","TX","Glen Rose city, TX","Rainbow, TX",45,0.0169 
"48","29912","78934","TX","Glidden CDP, TX","Columbus, TX",302,0.4076 
"48","29912","78943","TX","Glidden CDP, TX","Glidden, TX",439,0.5924 
"48","29972","76044","TX","Godley city, TX","Godley, TX",1450,1 
"48","30044","79741","TX","Goldsmith city, TX","Goldsmith, TX",236,1 
"48","30056","76844","TX","Goldthwaite city, TX","Goldthwaite, TX",1738,1 
"48","30080","77963","TX","Goliad city, TX","Goliad, TX",1620,1 
"48","30092","76632","TX","Golinda city, TX","Chilton, TX",122,0.1974 
"48","30092","76655","TX","Golinda city, TX","Lorena, TX",496,0.8026 
"48","30116","78629","TX","Gonzales city, TX","Gonzales, TX",7165,1 
"48","30188","75144","TX","Goodlow city, TX","Kerens, TX",178,1 
"48","30224","77335","TX","Goodrich city, TX","Goodrich, TX",238,0.9597 
"48","30224","77351","TX","Goodrich city, TX","Livingston, TX",10,0.0403 
"48","30272","76453","TX","Gordon city, TX","Gordon, TX",446,0.9489 
"48","30272","76463","TX","Gordon city, TX","Mingus, TX",24,0.0511 
"48","30296","76363","TX","Goree city, TX","Goree, TX",158,1 
"48","30308","76454","TX","Gorman city, TX","Gorman, TX",976,1 
"48","30380","76449","TX","Graford city, TX","Graford, TX",669,1 
"48","30392","76450","TX","Graham city, TX","Graham, TX",8732,1 
"48","30416","76048","TX","Granbury city, TX","Granbury, TX",8553,0.7805 
"48","30416","76049","TX","Granbury city, TX","Granbury, TX",2405,0.2195 
"48","30440","79742","TX","Grandfalls town, TX","Grandfalls, TX (PO boxes)",340,1 
"48","30464","75050","TX","Grand Prairie city, TX","Grand Prairie, TX",43531,0.222 
"48","30464","75051","TX","Grand Prairie city, TX","Grand Prairie, TX",38092,0.1942 
"48","30464","75052","TX","Grand Prairie city, TX","Grand Prairie, TX",96225,0.4907 
"48","30464","75054","TX","Grand Prairie city, TX","Grand Prairie, TX",15646,0.0798 
"48","30464","75060","TX","Grand Prairie city, TX","Irving, TX",1660,0.0085 
"48","30464","75104","TX","Grand Prairie city, TX","Cedar Hill, TX",715,0.0036 
"48","30464","76006","TX","Grand Prairie city, TX","Arlington, TX",142,0.0007 
"48","30464","76010","TX","Grand Prairie city, TX","Arlington, TX",7,0 
"48","30464","76011","TX","Grand Prairie city, TX","Arlington, TX",58,0.0003 
"48","30464","76065","TX","Grand Prairie city, TX","Midlothian, TX",24,0.0001 
"48","30476","75140","TX","Grand Saline city, TX","Grand Saline, TX",3107,1 
"48","30512","76050","TX","Grandview city, TX","Grandview, TX",1879,1 
"48","30548","76530","TX","Granger city, TX","Granger, TX",1183,1 
"48","30560","77302","TX","Grangerland CDP, TX","Conroe, TX",398,0.5279 
"48","30560","77306","TX","Grangerland CDP, TX","Conroe, TX",356,0.4721 
"48","30584","78654","TX","Granite Shoals city, TX","Marble Falls, TX",5129,1 
"48","30608","78572","TX","Granjeno city, TX","Mission, TX",283,1 
"48","30629","76901","TX","Grape Creek CDP, TX","San Angelo, TX",3594,1 
"48","30632","75844","TX","Grapeland city, TX","Grapeland, TX",1465,1 
"48","30644","75022","TX","Grapevine city, TX","Flower Mound, TX",52,0.001 
"48","30644","75261","TX","Grapevine city, TX","Dallas, TX (PO boxes)",1,0 
"48","30644","76051","TX","Grapevine city, TX","Grapevine, TX",49969,0.9869 
"48","30644","76092","TX","Grapevine city, TX","Southlake, TX",609,0.012 
"48","30752","75158","TX","Grays Prairie village, TX","Scurry, TX",325,1 
"48","30890","78586","TX","Green Valley Farms CDP, TX","San Benito, TX",655,1 
"48","30920","75401","TX","Greenville city, TX","Greenville, TX",15344,0.5448 
"48","30920","75402","TX","Greenville city, TX","Greenville, TX",12820,0.4552 
"48","31064","78359","TX","Gregory city, TX","Gregory, TX (PO boxes)",1740,1 
"48","31100","78023","TX","Grey Forest city, TX","Helotes, TX",492,1 
"48","31280","76642","TX","Groesbeck city, TX","Groesbeck, TX",3631,1 
"48","31292","79039","TX","Groom town, TX","Groom, TX",552,1 
"48","31328","77619","TX","Groves city, TX","Groves, TX",17335,1 
"48","31340","75845","TX","Groveton city, TX","Groveton, TX",918,1 
"48","31412","79040","TX","Gruver city, TX","Gruver, TX",1130,1 
"48","31442","78584","TX","Guadalupe Guerra CDP, TX","Roma, TX",60,1 
"48","31484","78360","TX","Guerra CDP, TX","Guerra, TX",3,1 
"48","31592","75124","TX","Gun Barrel City city, TX","Eustace, TX",15,0.0024 
"48","31592","75156","TX","Gun Barrel City city, TX","Mabank, TX",6175,0.9976 
"48","31616","75058","TX","Gunter city, TX","Gunter, TX",2052,0.9961 
"48","31616","75459","TX","Gunter city, TX","Howe, TX",8,0.0039 
"48","31628","76455","TX","Gustine town, TX","Gustine, TX",392,1 
"48","31640","79236","TX","Guthrie CDP, TX","Guthrie, TX (PO boxes)",151,1 
"48","31646","78582","TX","Gutierrez CDP, TX","Rio Grande City, TX",69,1 
"48","31715","75036","TX","Hackberry town, TX","Frisco, TX",2973,1 
"48","31820","79041","TX","Hale Center city, TX","Hale Center, TX",2062,1 
"48","31868","77964","TX","Hallettsville city, TX","Hallettsville, TX",2731,1 
"48","31880","76624","TX","Hallsburg city, TX","Axtell, TX",85,0.2029 
"48","31880","76664","TX","Hallsburg city, TX","Mart, TX",70,0.1671 
"48","31880","76682","TX","Hallsburg city, TX","Riesel, TX",40,0.0955 
"48","31880","76705","TX","Hallsburg city, TX","Waco, TX",224,0.5346 
"48","31904","75650","TX","Hallsville city, TX","Hallsville, TX",4277,1 
"48","31928","76111","TX","Haltom City city, TX","Fort Worth, TX",1738,0.0377 
"48","31928","76117","TX","Haltom City city, TX","Haltom City, TX",30885,0.6703 
"48","31928","76118","TX","Haltom City city, TX","Fort Worth, TX",545,0.0118 
"48","31928","76137","TX","Haltom City city, TX","Fort Worth, TX",10182,0.221 
"48","31928","76148","TX","Haltom City city, TX","Fort Worth, TX",2483,0.0539 
"48","31928","76180","TX","Haltom City city, TX","North Richland Hills, TX",240,0.0052 
"48","31952","76531","TX","Hamilton city, TX","Hamilton, TX",2895,1 
"48","31964","79520","TX","Hamlin city, TX","Hamlin, TX",1831,1 
"48","32012","77622","TX","Hamshire CDP, TX","Hamshire, TX",864,0.8981 
"48","32012","77665","TX","Hamshire CDP, TX","Winnie, TX",98,0.1019 
"48","32156","79042","TX","Happy town, TX","Happy, TX",602,1 
"48","32240","77561","TX","Hardin city, TX","Hardin, TX (PO boxes)",63,0.082 
"48","32240","77575","TX","Hardin city, TX","Liberty, TX",705,0.918 
"48","32246","78549","TX","Harding Gill Tract CDP, TX","Hargill, TX (PO boxes)",21,1 
"48","32300","78549","TX","Hargill CDP, TX","Hargill, TX (PO boxes)",800,1 
"48","32312","76513","TX","Harker Heights city, TX","Belton, TX",406,0.0123 
"48","32312","76548","TX","Harker Heights city, TX","Harker Heights, TX",32691,0.9877 
"48","32372","78550","TX","Harlingen city, TX","Harlingen, TX",51772,0.7208 
"48","32372","78552","TX","Harlingen city, TX","Harlingen, TX",19989,0.2783 
"48","32372","78586","TX","Harlingen city, TX","San Benito, TX",68,0.0009 
"48","32456","78631","TX","Harper CDP, TX","Harper, TX",1332,1 
"48","32552","76364","TX","Harrold CDP, TX","Harrold, TX",87,1 
"48","32576","79043","TX","Hart city, TX","Hart, TX",869,1 
"48","32612","79044","TX","Hartley CDP, TX","Hartley, TX",382,1 
"48","32684","78632","TX","Harwood town, TX","Harwood, TX",120,1 
"48","32696","79521","TX","Haskell city, TX","Haskell, TX",3089,1 
"48","32720","76052","TX","Haslet city, TX","Haslet, TX",1932,0.9898 
"48","32720","76177","TX","Haslet city, TX","Fort Worth, TX",20,0.0102 
"48","32792","78560","TX","Havana CDP, TX","La Joya, TX",361,1 
"48","32810","75474","TX","Hawk Cove city, TX","Quinlan, TX",452,1 
"48","32816","75765","TX","Hawkins city, TX","Hawkins, TX",1274,1 
"48","32840","79525","TX","Hawley city, TX","Hawley, TX",545,1 
"48","32906","78610","TX","Hays city, TX","Buda, TX",227,1 
"48","32910","78584","TX","H. Cuellar Estates CDP, TX","Roma, TX",11,1 
"48","32972","77859","TX","Hearne city, TX","Hearne, TX",4544,1 
"48","32978","75126","TX","Heartland CDP, TX","Forney, TX",8509,1 
"48","32984","75032","TX","Heath city, TX","Rockwall, TX",8781,0.8989 
"48","32984","75126","TX","Heath city, TX","Forney, TX",988,0.1011 
"48","33008","78361","TX","Hebbronville CDP, TX","Hebbronville, TX",4101,1 
"48","33020","75010","TX","Hebron town, TX","Carrollton, TX",74,0.0922 
"48","33020","75056","TX","Hebron town, TX","The Colony, TX",725,0.9029 
"48","33020","75093","TX","Hebron town, TX","Plano, TX",4,0.005 
"48","33044","79237","TX","Hedley city, TX","Hedley, TX",275,1 
"48","33068","77024","TX","Hedwig Village city, TX","Houston, TX",2370,1 
"48","33092","78570","TX","Heidelberg CDP, TX","Mercedes, TX",1507,1 
"48","33146","78023","TX","Helotes city, TX","Helotes, TX",8230,0.9114 
"48","33146","78254","TX","Helotes city, TX","San Antonio, TX",800,0.0886 
"48","33188","75948","TX","Hemphill city, TX","Hemphill, TX",1029,1 
"48","33200","77445","TX","Hempstead city, TX","Hempstead, TX",5430,1 
"48","33212","75652","TX","Henderson city, TX","Henderson, TX",7962,0.6 
"48","33212","75654","TX","Henderson city, TX","Henderson, TX",5309,0.4 
"48","33284","76365","TX","Henrietta city, TX","Henrietta, TX",3111,1 
"48","33320","79045","TX","Hereford city, TX","Hereford, TX",14972,1 
"48","33356","79526","TX","Hermleigh CDP, TX","Hermleigh, TX",383,1 
"48","33428","76643","TX","Hewitt city, TX","Hewitt, TX",16026,1 
"48","33476","75065","TX","Hickory Creek town, TX","Lake Dallas, TX",4718,1 
"48","33548","76457","TX","Hico city, TX","Hico, TX",1335,1 
"48","33560","78557","TX","Hidalgo city, TX","Hidalgo, TX",13964,1 
"48","33578","75771","TX","Hideaway city, TX","Lindale, TX",3201,1 
"48","33608","79046","TX","Higgins city, TX","Higgins, TX",356,1 
"48","33794","78654","TX","Highland Haven city, TX","Marble Falls, TX",418,1 
"48","33824","75205","TX","Highland Park town, TX","Dallas, TX",7455,0.841 
"48","33824","75209","TX","Highland Park town, TX","Dallas, TX",752,0.0848 
"48","33824","75219","TX","Highland Park town, TX","Dallas, TX",657,0.0741 
"48","33836","77562","TX","Highlands CDP, TX","Highlands, TX",8612,1 
"48","33848","75077","TX","Highland Village city, TX","Lewisville, TX",15817,0.9948 
"48","33848","76226","TX","Highland Village city, TX","Argyle, TX",82,0.0052 
"48","33968","78232","TX","Hill Country Village city, TX","San Antonio, TX",942,1 
"48","33980","77511","TX","Hillcrest village, TX","Alvin, TX",705,1 
"48","34088","76645","TX","Hillsboro city, TX","Hillsboro, TX",8221,1 
"48","34105","78043","TX","Hillside Acres CDP, TX","Laredo, TX",3,1 
"48","34130","78017","TX","Hilltop CDP, TX","Dilley, TX",356,1 
"48","34133","78582","TX","Hilltop CDP, TX","Rio Grande City, TX",120,1 
"48","34136","77871","TX","Hilltop Lakes CDP, TX","Normangee, TX",1385,1 
"48","34148","77055","TX","Hilshire Village city, TX","Houston, TX",816,1 
"48","34220","77510","TX","Hitchcock city, TX","Santa Fe, TX",113,0.0155 
"48","34220","77554","TX","Hitchcock city, TX","Galveston, TX",2,0.0003 
"48","34220","77563","TX","Hitchcock city, TX","Hitchcock, TX",7186,0.9842 
"48","34478","78382","TX","Holiday Beach CDP, TX","Rockport, TX",526,1 
"48","34502","77515","TX","Holiday Lakes town, TX","Angleton, TX",991,1 
"48","34508","76534","TX","Holland town, TX","Holland, TX",1075,1 
"48","34532","76310","TX","Holliday city, TX","Wichita Falls, TX",57,0.0374 
"48","34532","76366","TX","Holliday city, TX","Holliday, TX",1467,0.9626 
"48","34586","75765","TX","Holly Lake Ranch CDP, TX","Hawkins, TX",2951,1 
"48","34628","78232","TX","Hollywood Park town, TX","San Antonio, TX",3130,1 
"48","34671","79938","TX","Homestead Meadows North CDP, TX","El Paso, TX",5210,1 
"48","34673","79938","TX","Homestead Meadows South CDP, TX","El Paso, TX",7142,1 
"48","34676","78861","TX","Hondo city, TX","Hondo, TX",8289,1 
"48","34700","75446","TX","Honey Grove city, TX","Honey Grove, TX",1715,1 
"48","34736","75561","TX","Hooks city, TX","Hooks, TX",2518,1 
"48","34832","79928","TX","Horizon City city, TX","El Paso, TX",22489,1 
"48","34856","78724","TX","Hornsby Bend CDP, TX","Austin, TX",4690,0.3854 
"48","34856","78725","TX","Hornsby Bend CDP, TX","Austin, TX",7478,0.6146 
"48","34862","78657","TX","Horseshoe Bay city, TX","Horseshoe Bay, TX",4257,1 
"48","34865","76087","TX","Horseshoe Bend CDP, TX","Weatherford, TX",949,1 
"48","35000","77002","TX","Houston city, TX","Houston, TX",19844,0.0086 
"48","35000","77003","TX","Houston city, TX","Houston, TX",11874,0.0052 
"48","35000","77004","TX","Houston city, TX","Houston, TX",37005,0.0161 
"48","35000","77005","TX","Houston city, TX","Houston, TX",12139,0.0053 
"48","35000","77006","TX","Houston city, TX","Houston, TX",24129,0.0105 
"48","35000","77007","TX","Houston city, TX","Houston, TX",42908,0.0186 
"48","35000","77008","TX","Houston city, TX","Houston, TX",36631,0.0159 
"48","35000","77009","TX","Houston city, TX","Houston, TX",36425,0.0158 
"48","35000","77010","TX","Houston city, TX","Houston, TX",883,0.0004 
"48","35000","77011","TX","Houston city, TX","Houston, TX",16841,0.0073 
"48","35000","77012","TX","Houston city, TX","Houston, TX",18397,0.008 
"48","35000","77013","TX","Houston city, TX","Houston, TX",16815,0.0073 
"48","35000","77014","TX","Houston city, TX","Houston, TX",1287,0.0006 
"48","35000","77015","TX","Houston city, TX","Houston, TX",15824,0.0069 
"48","35000","77016","TX","Houston city, TX","Houston, TX",29320,0.0127 
"48","35000","77017","TX","Houston city, TX","Houston, TX",31659,0.0137 
"48","35000","77018","TX","Houston city, TX","Houston, TX",27870,0.0121 
"48","35000","77019","TX","Houston city, TX","Houston, TX",24136,0.0105 
"48","35000","77020","TX","Houston city, TX","Houston, TX",24846,0.0108 
"48","35000","77021","TX","Houston city, TX","Houston, TX",28055,0.0122 
"48","35000","77022","TX","Houston city, TX","Houston, TX",28748,0.0125 
"48","35000","77023","TX","Houston city, TX","Houston, TX",26780,0.0116 
"48","35000","77024","TX","Houston city, TX","Houston, TX",25830,0.0112 
"48","35000","77025","TX","Houston city, TX","Houston, TX",27636,0.012 
"48","35000","77026","TX","Houston city, TX","Houston, TX",23405,0.0102 
"48","35000","77027","TX","Houston city, TX","Houston, TX",18987,0.0082 
"48","35000","77028","TX","Houston city, TX","Houston, TX",18701,0.0081 
"48","35000","77029","TX","Houston city, TX","Houston, TX",7431,0.0032 
"48","35000","77030","TX","Houston city, TX","Houston, TX",13221,0.0057 
"48","35000","77031","TX","Houston city, TX","Houston, TX",15389,0.0067 
